Feature	r2_score	cell_count_coef	dose_coef	intercept
Nuclei_Texture_InfoMeas1_Mitochondria_3_02_256	0.037994656782768144	-0.0005635827539178386	-0.06356806948993844	0.5171478865512106
Nuclei_Texture_InfoMeas1_Mitochondria_3_03_256	0.026530306362894662	-0.0006456909835260984	-0.049425356643956246	0.5036185795962633
Nuclei_Texture_InfoMeas1_PM_3_00_256	0.004778093182770782	-0.0001750677715653998	0.024158446643448458	0.028608428422742513
Nuclei_Texture_InfoMeas1_PM_3_01_256	0.0004728704869446654	-8.209745308813098e-05	0.0073376008498175944	0.04996129901300139
Nuclei_Texture_InfoMeas1_PM_3_02_256	0.0029357187919684113	6.774315652333262e-05	0.017741001265588918	-0.07120292680969863
Nuclei_Texture_InfoMeas1_PM_3_03_256	0.0010666433082232585	-2.6403122550090946e-06	0.011174389566065273	-0.05084911211602725
Nuclei_Texture_InfoMeas2_Hoechst_3_00_256	0.00843234912447377	-0.0005674120040810722	-0.020104948278612395	0.30990078282504585
Nuclei_Texture_InfoMeas2_Hoechst_3_01_256	0.002895853175833074	-0.00044337473315509665	-0.006404792584412984	0.1762696889213938
Nuclei_Texture_InfoMeas2_Hoechst_3_02_256	0.010618021872621619	-0.0007155788572336675	-0.019718920637303277	0.37191612989687656
Nuclei_Texture_InfoMeas2_Hoechst_3_03_256	0.0034793228629380613	-0.0004860579085579431	-0.007334609791396335	0.22216761803675483
Nuclei_Texture_InfoMeas2_Mitochondria_3_00_256	0.006832682622069153	0.0005723044478665369	0.019945348051856503	-0.5162064239561681
Nuclei_Texture_InfoMeas2_Mitochondria_3_01_256	0.007238843175585319	0.00047689713527760444	0.023318824341662266	-0.47831482088287214
Nuclei_Texture_InfoMeas2_Mitochondria_3_02_256	0.006249831877635281	0.00048013529179894495	0.02145212093848234	-0.4772347241927206
Nuclei_Texture_InfoMeas2_Mitochondria_3_03_256	0.006179470780640628	0.0005371153160937136	0.018463516535832412	-0.472088480676768
Nuclei_Texture_InfoMeas2_PM_3_01_256	0.005678194906942546	-0.0004111395265119177	-0.01812119886179913	0.2506641330143029
Nuclei_Texture_InfoMeas2_PM_3_03_256	0.007069221572970297	-0.00044307273886838203	-0.020732086693886063	0.3052975692326239
Nuclei_Texture_InverseDifferenceMoment_Actin_3_01_256	0.2416247432543559	0.002512560028565845	0.12832246253913857	-1.666738637022145
Nuclei_Texture_InverseDifferenceMoment_ER_3_01_256	0.14045850285714534	0.0013420908188138472	0.1100126809681842	-0.8545041145420093
Nuclei_Texture_InverseDifferenceMoment_ER_3_03_256	0.1461098167270617	0.001395042011595774	0.10986070314210789	-0.8690910026417745
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_00_256	0.029519857897264412	0.00030156867095206045	0.05193048796964161	-0.02382298733111171
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_01_256	0.022078197127910926	0.00012332006077369817	0.04802107130832202	0.061719200329592855
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_02_256	0.030323403430427054	0.00011130616809708787	0.0549782380204942	0.06363163570638572
Nuclei_Texture_InverseDifferenceMoment_Mitochondria_3_03_256	0.020453389126984356	0.00010441609258538208	0.045177210446793535	0.10804702837049737
Nuclei_Texture_InverseDifferenceMoment_PM_3_00_256	0.016512626049804746	0.0011360587326684247	0.008910686078812437	-0.5598378157082757
Nuclei_Texture_InverseDifferenceMoment_PM_3_01_256	0.01657927603008369	0.0010459224080242085	0.015561067895661085	-0.5368809903092738
Nuclei_Texture_InverseDifferenceMoment_PM_3_02_256	0.01459627095930105	0.0009945906168272807	0.013313490685302146	-0.5013630525305807
Nuclei_Texture_InverseDifferenceMoment_PM_3_03_256	0.015633342217676538	0.0009957720904625114	0.015104341133139486	-0.4817882040773668
Nuclei_Texture_SumEntropy_ER_3_01_256	0.09328956288772328	-0.001303634184968818	-0.08510566629532881	0.7757109210295822
Nuclei_Texture_SumEntropy_Mitochondria_3_00_256	0.010460366142542421	5.4893646421291574e-05	-0.03537837458995876	-0.19341701778579845
Nuclei_Texture_SumEntropy_PM_3_03_256	0.017644517594369136	-0.000957299826870243	-0.023720346739635606	0.5342475679321027
Nuclei_Texture_SumVariance_ER_3_01_256	0.02429364892144581	-0.0005363501761161976	-0.03745482061032955	0.3039801387574354
Nuclei_Texture_SumVariance_Hoechst_3_03_256	0.0013209194278156478	-0.0002706422437938085	-0.004581868450711058	0.08829233523244219
Nuclei_Texture_SumVariance_Mitochondria_3_03_256	0.0031081492686881873	-0.0001688615817797559	-0.01485741541423158	0.025147748081906854
Nuclei_Texture_SumVariance_PM_3_03_256	0.0018873126693643716	-0.0002838769393762929	-0.006916541658063886	0.1489483508032303
