Metadata_WellRow	Metadata_WellCol	Metadata_heart_number	Metadata_cell_type	Metadata_heart_failure_type	Metadata_treatment	Metadata_Cells_Location_Center_X	Metadata_Cells_Location_Center_Y	Metadata_Image_Count_Cells	Metadata_ImageNumber	Metadata_Plate	Metadata_Well	Metadata_Cells_Number_Object_Number	Metadata_Cytoplasm_Parent_Cells	Metadata_Cytoplasm_Parent_Nuclei	Metadata_Nuclei_Number_Object_Number	Metadata_Site	UMAP0	UMAP1
B	2	9	failing	rejected	DMSO	923.6659931394202	778.334664724402	22	7.0	localhost230405150001	B02	14.0	14.0	20.0	20.0	f06	-1.0469863	4.703714
B	2	9	failing	rejected	DMSO	379.3303228719801	825.8319033641906	22	7.0	localhost230405150001	B02	16.0	16.0	22.0	22.0	f06	-2.3449688	1.8235286
B	2	9	failing	rejected	DMSO	471.3046357615894	825.808024931827	22	7.0	localhost230405150001	B02	17.0	17.0	23.0	23.0	f06	-2.222671	1.7630411
B	2	9	failing	rejected	DMSO	744.8058145510608	984.2358123485794	22	7.0	localhost230405150001	B02	22.0	22.0	29.0	29.0	f06	-2.0145872	2.1996226
B	2	9	failing	rejected	DMSO	516.7854636591479	92.23258145363408	59	8.0	localhost230405150001	B02	1.0	1.0	2.0	2.0	f07	6.7370934	4.0179095
B	2	9	failing	rejected	DMSO	787.3519340519974	146.17882054533925	59	8.0	localhost230405150001	B02	2.0	2.0	5.0	5.0	f07	6.389839	4.5832534
B	2	9	failing	rejected	DMSO	41.62218487394958	178.95394957983194	59	8.0	localhost230405150001	B02	3.0	3.0	6.0	6.0	f07	6.140242	4.076967
B	2	9	failing	rejected	DMSO	1012.1504565303692	166.19273521238586	59	8.0	localhost230405150001	B02	4.0	4.0	7.0	7.0	f07	2.4575815	4.1222596
B	2	9	failing	rejected	DMSO	505.55913410770853	185.15417106652586	59	8.0	localhost230405150001	B02	5.0	5.0	8.0	8.0	f07	6.953604	4.756372
B	2	9	failing	rejected	DMSO	300.08460995411224	231.4113307447935	59	8.0	localhost230405150001	B02	6.0	6.0	9.0	9.0	f07	-1.9601469	4.171253
B	2	9	failing	rejected	DMSO	132.94089834515367	235.56075650118203	59	8.0	localhost230405150001	B02	7.0	7.0	10.0	10.0	f07	5.971603	4.2204947
B	2	9	failing	rejected	DMSO	378.8738828202582	262.5898709036743	59	8.0	localhost230405150001	B02	8.0	8.0	11.0	11.0	f07	2.1717653	4.054329
B	2	9	failing	rejected	DMSO	973.8006505904816	312.28894703344884	59	8.0	localhost230405150001	B02	10.0	10.0	13.0	13.0	f07	-1.8342936	3.933441
B	2	9	failing	rejected	DMSO	471.5490595611285	364.48150470219434	59	8.0	localhost230405150001	B02	11.0	11.0	15.0	15.0	f07	-0.539076	2.9246178
B	2	9	failing	rejected	DMSO	156.56904324595092	350.0759726164635	59	8.0	localhost230405150001	B02	12.0	12.0	16.0	16.0	f07	0.90468884	4.637035
B	2	9	failing	rejected	DMSO	597.5703869882221	405.05173864273695	59	8.0	localhost230405150001	B02	13.0	13.0	17.0	17.0	f07	-0.7266177	4.6066694
B	2	9	failing	rejected	DMSO	907.7175141242938	419.8195621468927	59	8.0	localhost230405150001	B02	14.0	14.0	18.0	18.0	f07	-1.9766402	1.8790792
B	2	9	failing	rejected	DMSO	776.1328042945502	449.5001750495974	59	8.0	localhost230405150001	B02	15.0	15.0	19.0	19.0	f07	-1.2304177	4.1448627
B	2	9	failing	rejected	DMSO	277.9102622061483	446.4525316455696	59	8.0	localhost230405150001	B02	17.0	17.0	21.0	21.0	f07	-1.7385076	4.086138
B	2	9	failing	rejected	DMSO	190.62486392336163	548.4474199869367	59	8.0	localhost230405150001	B02	19.0	19.0	23.0	23.0	f07	-0.9159758	4.160239
B	2	9	failing	rejected	DMSO	518.6676233579865	522.6898112374435	59	8.0	localhost230405150001	B02	21.0	21.0	25.0	25.0	f07	-1.6259689	1.7450861
B	2	9	failing	rejected	DMSO	435.0655661257228	558.6246036187279	59	8.0	localhost230405150001	B02	23.0	23.0	27.0	27.0	f07	-1.9474394	2.3192542
B	2	9	failing	rejected	DMSO	885.9628988850442	578.4608804306037	59	8.0	localhost230405150001	B02	24.0	24.0	28.0	28.0	f07	-1.2249177	3.2870085
B	2	9	failing	rejected	DMSO	56.675513269904854	586.4076114171257	59	8.0	localhost230405150001	B02	26.0	26.0	30.0	30.0	f07	3.7260892	4.4491096
B	2	9	failing	rejected	DMSO	624.329432220959	631.9879622818164	59	8.0	localhost230405150001	B02	27.0	27.0	31.0	31.0	f07	0.9474706	-1.379645
B	2	9	failing	rejected	DMSO	385.6361403508772	621.2630175438596	59	8.0	localhost230405150001	B02	28.0	28.0	32.0	32.0	f07	-0.8297864	1.5001012
B	2	9	failing	rejected	DMSO	124.4291058069113	638.3199144994657	59	8.0	localhost230405150001	B02	29.0	29.0	33.0	33.0	f07	0.6055806	4.20653
B	2	9	failing	rejected	DMSO	539.5571770334928	679.9998405103669	59	8.0	localhost230405150001	B02	30.0	30.0	34.0	34.0	f07	-1.8219634	2.0617256
B	2	9	failing	rejected	DMSO	772.0268598049206	662.51827049061	59	8.0	localhost230405150001	B02	31.0	31.0	35.0	35.0	f07	-1.8576285	2.7778342
B	2	9	failing	rejected	DMSO	920.7462522045855	711.6014109347443	59	8.0	localhost230405150001	B02	32.0	32.0	36.0	36.0	f07	0.25357607	4.3972464
B	2	9	failing	rejected	DMSO	419.098502994012	715.222754491018	59	8.0	localhost230405150001	B02	34.0	34.0	38.0	38.0	f07	-0.35622504	4.44901
B	2	9	failing	rejected	DMSO	476.2942061700527	736.2913844996237	59	8.0	localhost230405150001	B02	35.0	35.0	39.0	39.0	f07	0.12650855	2.3404586
B	2	9	failing	rejected	DMSO	733.3734329492212	763.9683424085096	59	8.0	localhost230405150001	B02	36.0	36.0	40.0	40.0	f07	-1.6114235	1.444171
B	2	9	failing	rejected	DMSO	835.7760715616847	769.336041744316	59	8.0	localhost230405150001	B02	38.0	38.0	42.0	42.0	f07	-2.0403051	2.3795035
B	2	9	failing	rejected	DMSO	136.87051967749662	745.4087171709108	59	8.0	localhost230405150001	B02	40.0	40.0	44.0	44.0	f07	-1.0370328	4.7208166
B	2	9	failing	rejected	DMSO	632.8333333333334	822.8676033813114	59	8.0	localhost230405150001	B02	42.0	42.0	46.0	46.0	f07	-0.9295502	1.3916477
B	2	9	failing	rejected	DMSO	761.4917427205563	870.6508764305374	59	8.0	localhost230405150001	B02	45.0	45.0	49.0	49.0	f07	-2.0967815	1.590811
B	2	9	failing	rejected	DMSO	486.8839113680154	918.2434971098265	59	8.0	localhost230405150001	B02	48.0	48.0	52.0	52.0	f07	0.40799403	0.4377099
B	2	9	failing	rejected	DMSO	408.40340196956134	892.2200537153088	59	8.0	localhost230405150001	B02	49.0	49.0	53.0	53.0	f07	0.5531814	-0.41941383
B	2	9	failing	rejected	DMSO	175.2674791533034	918.8909557408596	59	8.0	localhost230405150001	B02	52.0	52.0	56.0	56.0	f07	6.1533775	4.279063
B	2	9	failing	rejected	DMSO	315.26997896950576	922.5536277602523	59	8.0	localhost230405150001	B02	53.0	53.0	57.0	57.0	f07	-0.5364534	-0.08597512
B	2	9	failing	rejected	DMSO	437.2013422818792	952.2521155529618	59	8.0	localhost230405150001	B02	56.0	56.0	61.0	61.0	f07	-0.5115137	0.30661488
B	2	9	failing	rejected	DMSO	467.9001110905388	1003.5659137196816	59	8.0	localhost230405150001	B02	57.0	57.0	62.0	62.0	f07	0.9989277	-1.2611597
B	2	9	failing	rejected	DMSO	755.2416346681294	975.6003839824465	59	8.0	localhost230405150001	B02	59.0	59.0	64.0	64.0	f07	-1.8898604	1.4821781
B	2	9	failing	rejected	DMSO	182.87765957446808	80.33966565349544	30	9.0	localhost230405150001	B02	1.0	1.0	2.0	2.0	f08	0.9462693	2.4777358
B	2	9	failing	rejected	DMSO	737.0176003528893	170.42898103220114	30	9.0	localhost230405150001	B02	2.0	2.0	5.0	5.0	f08	-2.5089705	3.7726774
B	2	9	failing	rejected	DMSO	258.37682821909954	246.71236019501004	30	9.0	localhost230405150001	B02	3.0	3.0	7.0	7.0	f08	-1.5461482	3.3336504
B	2	9	failing	rejected	DMSO	740.2160531080266	274.63850331925164	30	9.0	localhost230405150001	B02	4.0	4.0	9.0	9.0	f08	-0.68179786	4.355938
B	2	9	failing	rejected	DMSO	382.2616758241758	404.1057692307692	30	9.0	localhost230405150001	B02	6.0	6.0	12.0	12.0	f08	3.328519	4.0194035
B	2	9	failing	rejected	DMSO	819.1971153846154	414.1939102564103	30	9.0	localhost230405150001	B02	7.0	7.0	14.0	14.0	f08	6.5517883	3.8948145
B	2	9	failing	rejected	DMSO	286.5989701995808	438.985373188736	30	9.0	localhost230405150001	B02	8.0	8.0	16.0	16.0	f08	-0.6672134	6.2400517
B	2	9	failing	rejected	DMSO	648.9098721023181	597.1611377564615	30	9.0	localhost230405150001	B02	11.0	11.0	20.0	20.0	f08	-2.0592082	4.524466
B	2	9	failing	rejected	DMSO	330.3586288884486	597.1503863681395	30	9.0	localhost230405150001	B02	12.0	12.0	21.0	21.0	f08	1.7720071	5.380613
B	2	9	failing	rejected	DMSO	1018.4907643790359	615.2261600840967	30	9.0	localhost230405150001	B02	13.0	13.0	22.0	22.0	f08	1.862003	5.367755
B	2	9	failing	rejected	DMSO	670.3205498881675	722.6149146254978	30	9.0	localhost230405150001	B02	14.0	14.0	23.0	23.0	f08	-2.455432	2.6129415
B	2	9	failing	rejected	DMSO	205.04609116373823	702.7138613020966	30	9.0	localhost230405150001	B02	15.0	15.0	24.0	24.0	f08	-0.9191485	1.7596208
B	2	9	failing	rejected	DMSO	544.1248394554328	701.6177754944773	30	9.0	localhost230405150001	B02	16.0	16.0	25.0	25.0	f08	1.0349989	4.5416346
B	2	9	failing	rejected	DMSO	332.6369619586679	724.2652362774779	30	9.0	localhost230405150001	B02	18.0	18.0	27.0	27.0	f08	-0.087506674	2.8414712
B	2	9	failing	rejected	DMSO	345.66589451176054	790.7267462580186	30	9.0	localhost230405150001	B02	20.0	20.0	30.0	30.0	f08	-2.1352208	1.7433585
B	2	9	failing	rejected	DMSO	174.79853462538406	861.3086268021744	30	9.0	localhost230405150001	B02	21.0	21.0	32.0	32.0	f08	-2.5945303	1.6187265
B	2	9	failing	rejected	DMSO	742.9470008216927	818.3103944124897	30	9.0	localhost230405150001	B02	23.0	23.0	35.0	35.0	f08	-1.2886368	5.5163794
B	2	9	failing	rejected	DMSO	949.9920579069066	867.8213531718106	30	9.0	localhost230405150001	B02	24.0	24.0	36.0	36.0	f08	-0.83299357	4.5049567
B	2	9	failing	rejected	DMSO	376.7761437908497	937.5906862745098	30	9.0	localhost230405150001	B02	26.0	26.0	38.0	38.0	f08	-1.1892158	4.781983
B	2	9	failing	rejected	DMSO	1008.8668341708543	979.8806532663317	30	9.0	localhost230405150001	B02	28.0	28.0	40.0	40.0	f08	-1.9891517	1.707324
B	2	9	failing	rejected	DMSO	849.8750933067927	955.6061564710483	30	9.0	localhost230405150001	B02	29.0	29.0	41.0	41.0	f08	-2.3056335	3.12423
B	2	9	failing	rejected	DMSO	218.5669768258427	993.0661867977528	30	9.0	localhost230405150001	B02	30.0	30.0	42.0	42.0	f08	-0.99730206	4.3185344
B	2	9	failing	rejected	DMSO	270.09882964889465	200.57810468140443	33	10.0	localhost230405150001	B02	3.0	3.0	7.0	7.0	f09	-2.310284	4.362389
B	2	9	failing	rejected	DMSO	594.9848060775689	267.50436968069914	33	10.0	localhost230405150001	B02	4.0	4.0	8.0	8.0	f09	-1.579189	3.754029
B	2	9	failing	rejected	DMSO	458.3160710328891	204.45421164255643	33	10.0	localhost230405150001	B02	5.0	5.0	10.0	10.0	f09	-2.066748	4.615459
B	2	9	failing	rejected	DMSO	368.3464466482861	337.85770132916343	33	10.0	localhost230405150001	B02	7.0	7.0	12.0	12.0	f09	-2.5264995	3.685009
B	2	9	failing	rejected	DMSO	721.7602736850943	348.9849305293204	33	10.0	localhost230405150001	B02	8.0	8.0	13.0	13.0	f09	-1.9723623	3.4521148
B	2	9	failing	rejected	DMSO	827.4218711880947	431.7510978287387	33	10.0	localhost230405150001	B02	10.0	10.0	16.0	16.0	f09	-1.7258849	3.7763262
B	2	9	failing	rejected	DMSO	695.5873042458755	521.0631437903023	33	10.0	localhost230405150001	B02	11.0	11.0	17.0	17.0	f09	-1.7961986	4.466322
B	2	9	failing	rejected	DMSO	74.85279759669545	521.628614344724	33	10.0	localhost230405150001	B02	12.0	12.0	18.0	18.0	f09	3.1339576	4.3716416
B	2	9	failing	rejected	DMSO	862.3747572815533	532.3741100323624	33	10.0	localhost230405150001	B02	13.0	13.0	19.0	19.0	f09	6.971701	4.427864
B	2	9	failing	rejected	DMSO	168.65001255335176	584.0188300276174	33	10.0	localhost230405150001	B02	14.0	14.0	20.0	20.0	f09	1.3253008	4.8624544
B	2	9	failing	rejected	DMSO	428.5058959537572	559.6526507018992	33	10.0	localhost230405150001	B02	15.0	15.0	21.0	21.0	f09	-2.7006812	3.6118355
B	2	9	failing	rejected	DMSO	793.0432650392328	580.5603204010462	33	10.0	localhost230405150001	B02	16.0	16.0	22.0	22.0	f09	-2.3803322	2.7703109
B	2	9	failing	rejected	DMSO	929.0954679092472	590.0327286847506	33	10.0	localhost230405150001	B02	17.0	17.0	24.0	24.0	f09	-2.1756585	1.7646945
B	2	9	failing	rejected	DMSO	750.7815761821366	688.6021015761821	33	10.0	localhost230405150001	B02	18.0	18.0	26.0	26.0	f09	-1.8481214	4.8312078
B	2	9	failing	rejected	DMSO	392.66937853107345	709.1598493408663	33	10.0	localhost230405150001	B02	19.0	19.0	27.0	27.0	f09	-2.0778446	4.5860076
B	2	9	failing	rejected	DMSO	864.4798073063027	730.8460859092734	33	10.0	localhost230405150001	B02	20.0	20.0	30.0	30.0	f09	-0.97405976	2.098246
B	2	9	failing	rejected	DMSO	364.6736334405145	825.3568127009646	33	10.0	localhost230405150001	B02	22.0	22.0	32.0	32.0	f09	-1.9258616	2.6806297
B	2	9	failing	rejected	DMSO	836.8243712055507	864.7421013505142	33	10.0	localhost230405150001	B02	23.0	23.0	33.0	33.0	f09	-1.9720988	4.501561
B	2	9	failing	rejected	DMSO	1034.0625862862403	836.3202945237	33	10.0	localhost230405150001	B02	24.0	24.0	34.0	34.0	f09	6.691766	4.4776196
B	2	9	failing	rejected	DMSO	212.438	882.8686666666666	33	10.0	localhost230405150001	B02	26.0	26.0	37.0	37.0	f09	-1.1576742	1.1402495
B	2	9	failing	rejected	DMSO	306.3700562449781	908.3988929559861	33	10.0	localhost230405150001	B02	27.0	27.0	38.0	38.0	f09	-1.7525387	2.3158185
B	2	9	failing	rejected	DMSO	87.2010649627263	934.4149094781683	33	10.0	localhost230405150001	B02	29.0	29.0	40.0	40.0	f09	0.3152689	-0.60714555
B	2	9	failing	rejected	DMSO	188.77494553376906	1007.5943355119825	33	10.0	localhost230405150001	B02	32.0	32.0	43.0	43.0	f09	-0.053426743	0.18446723
B	2	9	failing	rejected	DMSO	108.7054183813443	1019.9051783264746	33	10.0	localhost230405150001	B02	33.0	33.0	45.0	45.0	f09	0.12210457	-0.84837943
B	2	9	failing	rejected	DMSO	770.4378420641126	77.3408913213448	40	11.0	localhost230405150001	B02	1.0	1.0	7.0	7.0	f10	6.172459	4.379559
B	2	9	failing	rejected	DMSO	688.2559927634554	146.42167948138098	40	11.0	localhost230405150001	B02	3.0	3.0	10.0	10.0	f10	1.3587638	-0.8092771
B	2	9	failing	rejected	DMSO	539.7555845762595	133.50663275826517	40	11.0	localhost230405150001	B02	4.0	4.0	11.0	11.0	f10	-1.7472057	2.3021872
B	2	9	failing	rejected	DMSO	971.7066398177097	155.25827990037624	40	11.0	localhost230405150001	B02	5.0	5.0	12.0	12.0	f10	-1.7269714	3.8429675
B	2	9	failing	rejected	DMSO	339.56055215596984	156.31065888714957	40	11.0	localhost230405150001	B02	6.0	6.0	13.0	13.0	f10	0.5317418	4.4290257
B	2	9	failing	rejected	DMSO	94.691597008359	165.47030356357237	40	11.0	localhost230405150001	B02	7.0	7.0	14.0	14.0	f10	6.9479747	4.37484
B	2	9	failing	rejected	DMSO	674.0847592518902	194.12707255604192	40	11.0	localhost230405150001	B02	8.0	8.0	15.0	15.0	f10	-0.7628666	2.776268
B	2	9	failing	rejected	DMSO	452.131766440095	205.50749324379657	40	11.0	localhost230405150001	B02	9.0	9.0	16.0	16.0	f10	-0.4582977	3.8879464
B	2	9	failing	rejected	DMSO	606.4241944764096	206.43541426927504	40	11.0	localhost230405150001	B02	10.0	10.0	17.0	17.0	f10	-0.2444194	2.5742638
B	2	9	failing	rejected	DMSO	365.99049924357035	286.11213313161875	40	11.0	localhost230405150001	B02	11.0	11.0	18.0	18.0	f10	-0.87977844	5.709205
B	2	9	failing	rejected	DMSO	159.62793108555067	269.3866811472577	40	11.0	localhost230405150001	B02	12.0	12.0	19.0	19.0	f10	-0.93771803	6.1519012
B	2	9	failing	rejected	DMSO	634.7452612112806	278.7787794729542	40	11.0	localhost230405150001	B02	13.0	13.0	20.0	20.0	f10	-1.1427329	5.3641014
B	2	9	failing	rejected	DMSO	787.6009732360097	256.8749855173213	40	11.0	localhost230405150001	B02	14.0	14.0	21.0	21.0	f10	-1.4190092	4.595519
B	2	9	failing	rejected	DMSO	898.5578862444534	320.8515530455829	40	11.0	localhost230405150001	B02	15.0	15.0	23.0	23.0	f10	0.7707921	5.268279
B	2	9	failing	rejected	DMSO	557.4500918554808	322.93456390517014	40	11.0	localhost230405150001	B02	16.0	16.0	24.0	24.0	f10	0.17869443	6.482387
B	2	9	failing	rejected	DMSO	193.96247531270572	402.7768268597762	40	11.0	localhost230405150001	B02	17.0	17.0	25.0	25.0	f10	6.193558	3.7228494
B	2	9	failing	rejected	DMSO	599.2209742805875	415.2790589486276	40	11.0	localhost230405150001	B02	18.0	18.0	26.0	26.0	f10	-1.3900175	6.2658257
B	2	9	failing	rejected	DMSO	145.42048048700946	492.7866072399174	40	11.0	localhost230405150001	B02	19.0	19.0	28.0	28.0	f10	-0.6239983	-0.872946
B	2	9	failing	rejected	DMSO	647.2887796452534	531.4820965920414	40	11.0	localhost230405150001	B02	22.0	22.0	31.0	31.0	f10	-0.7520563	5.5503135
B	2	9	failing	rejected	DMSO	440.6865216674905	553.1145163947932	40	11.0	localhost230405150001	B02	23.0	23.0	32.0	32.0	f10	-0.7239637	5.7314157
B	2	9	failing	rejected	DMSO	825.551936033168	624.0527874435478	40	11.0	localhost230405150001	B02	24.0	24.0	34.0	34.0	f10	-1.0007519	6.641543
B	2	9	failing	rejected	DMSO	959.5053995680346	628.6775686516507	40	11.0	localhost230405150001	B02	26.0	26.0	36.0	36.0	f10	1.8511711	4.692212
B	2	9	failing	rejected	DMSO	320.55847627533973	668.4696480285141	40	11.0	localhost230405150001	B02	28.0	28.0	38.0	38.0	f10	-2.2295847	4.0059605
B	2	9	failing	rejected	DMSO	121.73513870541612	717.8897562147232	40	11.0	localhost230405150001	B02	29.0	29.0	39.0	39.0	f10	-1.5427091	1.8763486
B	2	9	failing	rejected	DMSO	247.74611156589873	745.8846333762133	40	11.0	localhost230405150001	B02	30.0	30.0	40.0	40.0	f10	-2.4800227	2.2168312
B	2	9	failing	rejected	DMSO	539.3012210264901	750.9216680463576	40	11.0	localhost230405150001	B02	31.0	31.0	41.0	41.0	f10	-1.9231986	4.8051124
B	2	9	failing	rejected	DMSO	747.7834894358527	773.4996188194293	40	11.0	localhost230405150001	B02	32.0	32.0	42.0	42.0	f10	-1.8607326	5.0285506
B	2	9	failing	rejected	DMSO	606.9950911640954	855.9117812061711	40	11.0	localhost230405150001	B02	33.0	33.0	43.0	43.0	f10	1.7147535	5.8306675
B	2	9	failing	rejected	DMSO	890.5250170681752	824.9575246269385	40	11.0	localhost230405150001	B02	34.0	34.0	44.0	44.0	f10	-2.331845	3.852319
B	2	9	failing	rejected	DMSO	185.76629746835442	850.9631329113924	40	11.0	localhost230405150001	B02	35.0	35.0	45.0	45.0	f10	-0.8059925	3.4612868
B	2	9	failing	rejected	DMSO	267.2774862240882	916.2148386250328	40	11.0	localhost230405150001	B02	36.0	36.0	48.0	48.0	f10	-0.28905132	5.968685
B	2	9	failing	rejected	DMSO	123.74250084260196	959.5599370857207	40	11.0	localhost230405150001	B02	37.0	37.0	49.0	49.0	f10	-1.5466031	3.3739862
B	2	9	failing	rejected	DMSO	837.4027076513344	949.0794540309604	40	11.0	localhost230405150001	B02	38.0	38.0	50.0	50.0	f10	-2.269807	2.5416565
B	2	9	failing	rejected	DMSO	433.6805869074492	950.3889800943977	40	11.0	localhost230405150001	B02	39.0	39.0	51.0	51.0	f10	-1.432976	5.335924
B	2	9	failing	rejected	DMSO	522.6112342941611	981.4981522542498	40	11.0	localhost230405150001	B02	40.0	40.0	52.0	52.0	f10	6.5951624	4.279793
B	2	9	failing	rejected	DMSO	854.2201294451313	146.36382808523015	38	12.0	localhost230405150001	B02	1.0	1.0	3.0	3.0	f11	-1.8435261	4.318788
B	2	9	failing	rejected	DMSO	463.4352684655219	144.10166257835922	38	12.0	localhost230405150001	B02	2.0	2.0	4.0	4.0	f11	1.5204287	4.4785233
B	2	9	failing	rejected	DMSO	688.2057388809183	209.67926829268293	38	12.0	localhost230405150001	B02	3.0	3.0	5.0	5.0	f11	-1.9737865	4.510567
B	2	9	failing	rejected	DMSO	598.5781696854147	120.01954242135368	38	12.0	localhost230405150001	B02	4.0	4.0	6.0	6.0	f11	-0.56845367	-1.0248793
B	2	9	failing	rejected	DMSO	1018.4260904361745	243.54917967186876	38	12.0	localhost230405150001	B02	5.0	5.0	7.0	7.0	f11	-0.5879884	4.994129
B	2	9	failing	rejected	DMSO	756.1653081332855	283.9041114295951	38	12.0	localhost230405150001	B02	6.0	6.0	8.0	8.0	f11	-2.169095	4.3276496
B	2	9	failing	rejected	DMSO	136.8828622570037	247.78062689922157	38	12.0	localhost230405150001	B02	7.0	7.0	9.0	9.0	f11	-2.308368	4.2573705
B	2	9	failing	rejected	DMSO	920.4101996927803	409.2874347158218	38	12.0	localhost230405150001	B02	9.0	9.0	12.0	12.0	f11	0.6979264	4.824835
B	2	9	failing	rejected	DMSO	311.7952380952381	352.7690476190476	38	12.0	localhost230405150001	B02	11.0	11.0	14.0	14.0	f11	6.138842	3.9125676
B	2	9	failing	rejected	DMSO	434.4812521799791	402.7703174049529	38	12.0	localhost230405150001	B02	12.0	12.0	15.0	15.0	f11	0.5994958	5.3278112
B	2	9	failing	rejected	DMSO	181.54081311062086	404.4830995902931	38	12.0	localhost230405150001	B02	13.0	13.0	17.0	17.0	f11	-2.2563252	4.266318
B	2	9	failing	rejected	DMSO	685.9661877036483	468.4901981731745	38	12.0	localhost230405150001	B02	14.0	14.0	18.0	18.0	f11	-0.66347307	6.3423433
B	2	9	failing	rejected	DMSO	854.0474182706996	502.9475099297281	38	12.0	localhost230405150001	B02	15.0	15.0	20.0	20.0	f11	-1.4678788	5.7891903
B	2	9	failing	rejected	DMSO	1008.5810397553516	496.03180428134556	38	12.0	localhost230405150001	B02	16.0	16.0	21.0	21.0	f11	7.0030975	4.5573306
B	2	9	failing	rejected	DMSO	371.09613719036895	518.8943934407298	38	12.0	localhost230405150001	B02	17.0	17.0	22.0	22.0	f11	-0.8549988	6.2284603
B	2	9	failing	rejected	DMSO	911.250346740638	636.5346740638003	38	12.0	localhost230405150001	B02	20.0	20.0	26.0	26.0	f11	1.3832341	3.9566903
B	2	9	failing	rejected	DMSO	647.2458876672632	632.0794340748316	38	12.0	localhost230405150001	B02	21.0	21.0	27.0	27.0	f11	-1.2435237	2.528671
B	2	9	failing	rejected	DMSO	117.67443181818182	668.6357954545455	38	12.0	localhost230405150001	B02	24.0	24.0	30.0	30.0	f11	4.7882166	4.4113727
B	2	9	failing	rejected	DMSO	970.3828392525194	713.4839056843753	38	12.0	localhost230405150001	B02	25.0	25.0	31.0	31.0	f11	-0.052995834	4.6004076
B	2	9	failing	rejected	DMSO	554.0219049481714	730.5831540517635	38	12.0	localhost230405150001	B02	26.0	26.0	32.0	32.0	f11	0.08011958	6.041232
B	2	9	failing	rejected	DMSO	402.7324757049546	763.5703361478413	38	12.0	localhost230405150001	B02	27.0	27.0	33.0	33.0	f11	-2.4814894	4.199689
B	2	9	failing	rejected	DMSO	773.064816139648	794.8150426861258	38	12.0	localhost230405150001	B02	28.0	28.0	34.0	34.0	f11	-2.3981278	3.8136134
B	2	9	failing	rejected	DMSO	834.3031107738999	859.0080614567527	38	12.0	localhost230405150001	B02	29.0	29.0	35.0	35.0	f11	-0.8479819	4.689358
B	2	9	failing	rejected	DMSO	930.9076264637698	851.1461689353861	38	12.0	localhost230405150001	B02	31.0	31.0	37.0	37.0	f11	-1.9968296	2.1362028
B	2	9	failing	rejected	DMSO	1010.7264864864865	901.827027027027	38	12.0	localhost230405150001	B02	32.0	32.0	38.0	38.0	f11	-1.9699826	1.581073
B	2	9	failing	rejected	DMSO	765.4877663772692	949.1391739016049	38	12.0	localhost230405150001	B02	34.0	34.0	41.0	41.0	f11	0.5326003	4.5957007
B	2	9	failing	rejected	DMSO	843.3751358063014	971.1049200682912	38	12.0	localhost230405150001	B02	37.0	37.0	45.0	45.0	f11	-0.49731174	3.2060485
B	2	9	failing	rejected	DMSO	262.6360621998628	928.0777212439973	38	12.0	localhost230405150001	B02	38.0	38.0	46.0	46.0	f11	-2.5759354	2.8306842
B	2	9	failing	rejected	DMSO	862.7944193680755	38.91752154288059	33	13.0	localhost230405150001	B02	1.0	1.0	1.0	1.0	f12	3.077351	4.393229
B	2	9	failing	rejected	DMSO	739.1862673484295	51.53981008035062	33	13.0	localhost230405150001	B02	2.0	2.0	2.0	2.0	f12	4.547843	4.17101
B	2	9	failing	rejected	DMSO	642.561008290763	134.11129721128884	33	13.0	localhost230405150001	B02	4.0	4.0	5.0	5.0	f12	-1.6758527	3.1151204
B	2	9	failing	rejected	DMSO	289.80263157894734	178.06167763157896	33	13.0	localhost230405150001	B02	5.0	5.0	7.0	7.0	f12	6.562097	4.0502806
B	2	9	failing	rejected	DMSO	119.95838837516513	204.26915455746368	33	13.0	localhost230405150001	B02	6.0	6.0	8.0	8.0	f12	-0.10217299	-0.7139048
